SpecId,LipidIon,ProName,ProKey,Category,Level,PeakIdx,ObsMz,ObsIty,CalcMz,Delta(ppm),MS2RT,Quant Group
980,LPG(17:1)+H,17:1+75.04,NL[PG],C0,2,57,325.273982,2374762.75,325.2737215,0.800992226,2.8052493,
,,,,,,,,,,,,
SpecId,LipidIon,ProName,ProKey,Category,Level,PeakIdx,ObsMz,ObsIty,CalcMz,Delta(ppm),MS2RT,Quant Group
187,LPI(17:1)+H,C7 H9,C7H9,C2,2,7,93.07026275,9013.904378,93.06987647,4.15035828,2.6098951,
187,LPI(17:1)+H,C7 H11,C7H11,C2,2,8,95.08591189,63510.06195,95.08552647,4.053385595,2.6098951,
187,LPI(17:1)+H,C7 H13,C7H13,C2,2,9,97.10153682,32261.24484,97.10117647,3.711106941,2.6098951,
187,LPI(17:1)+H,C8 H11,C8H11,C2,2,11,107.0856832,13950.61138,107.0855265,1.463917193,2.6098951,
187,LPI(17:1)+H,C8 H13,C8H13,C2,2,13,109.1014374,39302.38608,109.1011765,2.391429792,2.6098951,
187,LPI(17:1)+H,C8 H15,C8H15,C2,2,14,111.1171177,14542.32479,111.1168265,2.621245872,2.6098951,
187,LPI(17:1)+H,C9 H13,C9H13,C2,2,15,121.1012806,42195.8288,121.1011765,0.860267853,2.6098951,
187,LPI(17:1)+H,C9 H15,C9H15,C2,2,16,123.1169587,16928.72331,123.1168265,1.073879999,2.6098951,
187,LPI(17:1)+H,C10 H15,C10H15,C2,2,17,135.1168153,37517.394,135.1168265,-0.082960857,2.6098951,
187,LPI(17:1)+H,C10 H17,C10H17,C2,2,18,137.1326458,16401.1496,137.1324765,1.234608381,2.6098951,
187,LPI(17:1)+H,C11 H17,C11H17,C2,2,19,149.1324528,23061.99804,149.1324765,-0.158635887,2.6098951,
187,LPI(17:1)+H,C11 H19,C11H19,C2,2,20,151.1482653,14404.62007,151.1481265,0.918669347,2.6098951,
187,LPI(17:1)+H,17:1+75.04,NL[PI],C0,2,27,325.2733954,901272.0318,325.2737215,-1.002311737,2.6098951,
717,LPI(17:1)+H,C7 H9,C7H9,C2,2,22,93.07026275,15520.11621,93.06987647,4.15035828,2.6098851,
717,LPI(17:1)+H,C7 H11,C7H11,C2,2,24,95.08591189,109351.4531,95.08552647,4.053385595,2.6098851,
717,LPI(17:1)+H,C7 H13,C7H13,C2,2,26,97.10153682,55547.32422,97.10117647,3.711106941,2.6098851,
717,LPI(17:1)+H,C8 H11,C8H11,C2,2,31,107.0856832,24020.125,107.0855265,1.463917193,2.6098851,
717,LPI(17:1)+H,C8 H13,C8H13,C2,2,33,109.1014374,67670.74219,109.1011765,2.391429792,2.6098851,
717,LPI(17:1)+H,C8 H15,C8H15,C2,2,35,111.1171177,25038.93555,111.1168265,2.621245872,2.6098851,
717,LPI(17:1)+H,C9 H13,C9H13,C2,2,37,121.1012806,72652.66406,121.1011765,0.860267853,2.6098851,
717,LPI(17:1)+H,C9 H15,C9H15,C2,2,38,123.1169587,29147.83008,123.1168265,1.073879999,2.6098851,
717,LPI(17:1)+H,C10 H15,C10H15,C2,2,42,135.1168153,64597.34766,135.1168265,-0.082960857,2.6098851,
717,LPI(17:1)+H,C10 H17,C10H17,C2,2,43,137.1326458,28239.45508,137.1324765,1.234608381,2.6098851,
717,LPI(17:1)+H,C11 H17,C11H17,C2,2,47,149.1324528,39708.08594,149.1324765,-0.158635887,2.6098851,
717,LPI(17:1)+H,C11 H19,C11H19,C2,2,48,151.1482653,24801.83594,151.1481265,0.918669347,2.6098851,
717,LPI(17:1)+H,17:1+75.04,NL[PI],C0,2,69,325.2733954,1551807.75,325.2737215,-1.002311737,2.6098851,
,,,,,,,,,,,,
SpecId,LipidIon,ProName,ProKey,Category,Level,PeakIdx,ObsMz,ObsIty,CalcMz,Delta(ppm),MS2RT,Quant Group
154,LPS(17:1)+H,C7 H9,C7H9,C2,2,10,93.07005025,22214.2081,93.06987647,1.867145919,2.6260244,
154,LPS(17:1)+H,C7 H11,C7H11,C2,2,11,95.08596173,150339.4546,95.08552647,4.577571363,2.6260244,
154,LPS(17:1)+H,C7 H13,C7H13,C2,2,12,97.10158206,85930.87751,97.10117647,4.176937606,2.6260244,
154,LPS(17:1)+H,C8 H11,C8H11,C2,2,15,107.0858094,27673.71014,107.0855265,2.642084482,2.6260244,
154,LPS(17:1)+H,C8 H13,C8H13,C2,2,16,109.1014297,90163.08585,109.1011765,2.321204318,2.6260244,
154,LPS(17:1)+H,C9 H13,C9H13,C2,2,19,121.1014232,75750.11755,121.1011765,2.037653943,2.6260244,
154,LPS(17:1)+H,C9 H15,C9H15,C2,2,20,123.1171942,41602.28854,123.1168265,2.987162964,2.6260244,
154,LPS(17:1)+H,C10 H15,C10H15,C2,2,21,135.1166671,99551.73727,135.1168265,-1.179633755,2.6260244,
154,LPS(17:1)+H,C10 H17,C10H17,C2,2,22,137.1325862,32808.56954,137.1324765,0.800467519,2.6260244,
154,LPS(17:1)+H,C11 H17,C11H17,C2,2,23,149.132395,47001.8596,149.1324765,-0.546590117,2.6260244,
154,LPS(17:1)+H,C11 H19,C11H19,C2,2,24,151.1483147,38734.404,151.1481265,1.245060329,2.6260244,
154,LPS(17:1)+H,17:1+75.04,NL[PS],C0,2,31,325.2735373,2051522.077,325.2737215,-0.566167328,2.6260244,
716,LPS(17:1)+H,17:1+75.04_13C1,NL[PS]_13C1,ISO,2,6,326.2760202,13118.92969,326.2770765,-3.2372878,2.604171,
722,LPS(17:1)+H,C7 H9,C7H9,C2,2,11,93.07005025,23808.59961,93.06987647,1.867145919,2.6260144,
722,LPS(17:1)+H,C7 H11,C7H11,C2,2,12,95.08596173,161129.8438,95.08552647,4.577571363,2.6260144,
722,LPS(17:1)+H,C7 H13,C7H13,C2,2,14,97.10158206,92098.4375,97.10117647,4.176937606,2.6260144,
722,LPS(17:1)+H,C8 H11,C8H11,C2,2,18,107.0858094,29659.94922,107.0855265,2.642084482,2.6260144,
722,LPS(17:1)+H,C8 H13,C8H13,C2,2,19,109.1014297,96634.40625,109.1011765,2.321204318,2.6260144,
722,LPS(17:1)+H,C9 H13,C9H13,C2,2,22,121.1014232,81186.96875,121.1011765,2.037653943,2.6260144,
722,LPS(17:1)+H,C9 H15,C9H15,C2,2,23,123.1171942,44588.23047,123.1168265,2.987162964,2.6260144,
722,LPS(17:1)+H,C10 H15,C10H15,C2,2,24,135.1166671,106696.9141,135.1168265,-1.179633755,2.6260144,
722,LPS(17:1)+H,C10 H17,C10H17,C2,2,25,137.1325862,35163.35547,137.1324765,0.800467519,2.6260144,
722,LPS(17:1)+H,C11 H17,C11H17,C2,2,26,149.132395,50375.34766,149.1324765,-0.546590117,2.6260144,
722,LPS(17:1)+H,C11 H19,C11H19,C2,2,27,151.1483147,41514.50781,151.1481265,1.245060329,2.6260144,
722,LPS(17:1)+H,17:1+75.04,NL[PS],C0,2,41,325.2735373,2198767,325.2737215,-0.566167328,2.6260144,
,,,,,,,,,,,,
SpecId,LipidIon,ProName,ProKey,Category,Level,PeakIdx,ObsMz,ObsIty,CalcMz,Delta(ppm),MS2RT,Quant Group
4929,PC(31:1)+H,C2 H6 O4 P1,C2H6O4P1,C0,2,0,125.0002194,14829.48934,124.9998245,3.159192771,13.048014,
4929,PC(31:1)+H,C5 H15 N1 O4 P1,(P-Cho)+H,C0,2,1,184.0735679,717286.0485,184.0733235,1.327797988,13.048014,
4929,PC(31:1)+H,PC(31:1)+H,PC(31:1)+H,,2,2,718.5357914,7989.462099,718.5381335,-3.25943293,13.048014,
4930,PC(31:1)+H,C2 H6 O4 P1,C2H6O4P1,C0,2,2,125.0000907,4358.318252,124.9998245,2.129492996,13.081421,
4930,PC(31:1)+H,C5 H15 N1 O4 P1,(P-Cho)+H,C0,2,5,184.0735378,214894.2259,184.0733235,1.164468974,13.081421,
5160,PC(31:1)+H,C2 H6 O4 P1,C2H6O4P1,C0,2,1,125.0002194,9963.220703,124.9998245,3.159192771,13.048004,
5160,PC(31:1)+H,C5 H15 N1 O4 P1,(P-Cho)+H,C0,2,2,184.0735679,481910,184.0733235,1.327797988,13.048004,
5160,PC(31:1)+H,C5 H15 N1 O4 P1_13C1,(P-Cho)+H_13C1,ISO,2,3,185.0771611,9283.551758,185.0766785,2.60795827,13.048004,
5160,PC(31:1)+H,PC(31:1)+H,PC(31:1)+H,,2,9,718.5357914,5367.735352,718.5381335,-3.25943293,13.048004,
5160,PC(31:1)+H,PC(31:1)+H,PC(31:1)+H,,2,9,718.5357914,5367.735352,718.5381335,-3.25943293,13.048004,
5170,PC(31:1)+H,C2 H6 O4 P1,C2H6O4P1,C0,2,2,125.0000907,3487.172607,124.9998245,2.129492996,13.081411,
5170,PC(31:1)+H,C5 H15 N1 O4 P1,(P-Cho)+H,C0,2,5,184.0735378,171940.9219,184.0733235,1.164468974,13.081411,
5170,PC(31:1)+H,C5 H15 N1 O4 P1_13C1,(P-Cho)+H_13C1,ISO,2,6,185.077008,24838.49805,185.0766785,1.780618526,13.081411,
,,,,,,,,,,,,
SpecId,LipidIon,ProName,ProKey,Category,Level,PeakIdx,ObsMz,ObsIty,CalcMz,Delta(ppm),MS2RT,Quant Group
6240,PE(15:0_18:1)+H+D7:(s),C5 H11_13C1,C5H11_13C1,ISO,2,8,72.08922953,3146.760869,72.08888147,4.82812206,16.05468966,
6240,PE(15:0_18:1)+H+D7:(s),C7 H9,C7H9,C2,2,17,93.07026195,3131.611155,93.06987647,4.141767877,16.05468966,
6240,PE(15:0_18:1)+H+D7:(s),C7 H11,C7H11,C2,2,18,95.08597017,39351.43208,95.08552647,4.666280793,16.05468966,
6240,PE(15:0_18:1)+H+D7:(s),C8 H11,C8H11,C2,2,20,107.0855795,3058.094738,107.0855265,0.495484563,16.05468966,
6240,PE(15:0_18:1)+H+D7:(s),C8 H13,C8H13,C2,2,21,109.1015188,20906.69919,109.1011765,3.138131345,16.05468966,
6240,PE(15:0_18:1)+H+D7:(s),C8 H15,C8H15,C2,2,22,111.1170925,10362.67218,111.1168265,2.39409744,16.05468966,
6240,PE(15:0_18:1)+H+D7:(s),C9 H13,C9H13,C2,2,23,121.1013306,15630.03352,121.1011765,1.272562839,16.05468966,
6240,PE(15:0_18:1)+H+D7:(s),C9 H15,C9H15,C2,2,24,123.1169014,13427.46999,123.1168265,0.608664455,16.05468966,
6240,PE(15:0_18:1)+H+D7:(s),C9 H17,C9H17,C2,2,25,125.1320015,4704.534536,125.1324765,-3.795606131,16.05468966,
6240,PE(15:0_18:1)+H+D7:(s),C10 H15,C10H15,C2,2,26,135.1170626,15995.67575,135.1168265,1.747653184,16.05468966,
6240,PE(15:0_18:1)+H+D7:(s),C10 H17,C10H17,C2,2,27,137.1324054,5652.348695,137.1324765,-0.518619384,16.05468966,
6240,PE(15:0_18:1)+H+D7:(s),C11 H17,C11H17,C2,2,28,149.1328153,8420.641603,149.1324765,2.271871753,16.05468966,
6240,PE(15:0_18:1)+H+D7:(s),C11 H19,C11H19,C2,2,29,151.1485688,2844.148615,151.1481265,2.926520361,16.05468966,
6240,PE(15:0_18:1)+H+D7:(s),15:0+75.04,MG(R2)-OH,C2,2,42,299.2577781,8545.511355,299.2580715,-0.980323772,16.05468966,
6240,PE(15:0_18:1)+H+D7:(s),18:1+D7:(s)+75.04,MG(R1)-OH,C01,2,44,346.3331375,5836.465648,346.3333105,-0.499542956,16.05468966,
6240,PE(15:0_18:1)+H+D7:(s),NL[141.01],NL[PE],C0,2,49,570.5467175,138314.4932,570.5473255,-1.065639269,16.05468966,
6241,PE(15:0_18:1)+H+D7:(s),NL[141.01]_13C1,NL[PE]_13C1,ISO,2,24,571.5509922,499347.6829,571.5506805,0.545348666,15.924373,
6554,PE(15:0_18:1)+H+D7:(s),NL[141.01]_13C1,NL[PE]_13C1,ISO,2,24,571.5509922,31011.71875,571.5506805,0.545348666,15.924363,
6559,PE(15:0_18:1)+H+D7:(s),C5 H11_13C1,C5H11_13C1,ISO,2,8,72.08922953,5119.952148,72.08888147,4.82812206,15.941504,
6559,PE(15:0_18:1)+H+D7:(s),C7 H9,C7H9,C2,2,18,93.07026195,5095.302734,93.06987647,4.141767877,15.941504,
6559,PE(15:0_18:1)+H+D7:(s),C7 H11,C7H11,C2,2,19,95.08597017,64026.93359,95.08552647,4.666280793,15.941504,
6559,PE(15:0_18:1)+H+D7:(s),C8 H11,C8H11,C2,2,22,107.0855795,4975.6875,107.0855265,0.495484563,15.941504,
6559,PE(15:0_18:1)+H+D7:(s),C8 H13,C8H13,C2,2,23,109.1015188,34016.34375,109.1011765,3.138131345,15.941504,
6559,PE(15:0_18:1)+H+D7:(s),C8 H15,C8H15,C2,2,24,111.1170925,16860.63477,111.1168265,2.39409744,15.941504,
6559,PE(15:0_18:1)+H+D7:(s),C9 H13,C9H13,C2,2,25,121.1013306,25430.91992,121.1011765,1.272562839,15.941504,
6559,PE(15:0_18:1)+H+D7:(s),C9 H15,C9H15,C2,2,26,123.1169014,21847.22852,123.1168265,0.608664455,15.941504,
6559,PE(15:0_18:1)+H+D7:(s),C9 H17,C9H17,C2,2,27,125.1320015,7654.535156,125.1324765,-3.795606131,15.941504,
6559,PE(15:0_18:1)+H+D7:(s),C10 H15,C10H15,C2,2,28,135.1170626,26025.83984,135.1168265,1.747653184,15.941504,
6559,PE(15:0_18:1)+H+D7:(s),C10 H17,C10H17,C2,2,29,137.1324054,9196.680664,137.1324765,-0.518619384,15.941504,
6559,PE(15:0_18:1)+H+D7:(s),C11 H17,C11H17,C2,2,30,149.1328153,13700.84473,149.1324765,2.271871753,15.941504,
6559,PE(15:0_18:1)+H+D7:(s),C11 H19,C11H19,C2,2,31,151.1485688,4627.585449,151.1481265,2.926520361,15.941504,
6559,PE(15:0_18:1)+H+D7:(s),15:0+75.04,MG(R2)-OH,C2,2,44,299.2577781,13904.01465,299.2580715,-0.980323772,15.941504,
6559,PE(15:0_18:1)+H+D7:(s),18:1+D7:(s)+75.04,MG(R1)-OH,C01,2,46,346.3331375,9496.249023,346.3333105,-0.499542956,15.941504,
6559,PE(15:0_18:1)+H+D7:(s),NL[141.01],NL[PE],C0,2,51,570.5467175,225045.25,570.5473255,-1.065639269,15.941504,
6662,PE(15:0_18:1)+H+D7:(s),C7 H11,C7H11,C2,2,23,95.08583397,67503.65625,95.08552647,3.233910485,16.285846,
6662,PE(15:0_18:1)+H+D7:(s),C8 H11,C8H11,C2,2,30,107.0859349,7915.670898,107.0855265,3.814164554,16.285846,
6662,PE(15:0_18:1)+H+D7:(s),C8 H13,C8H13,C2,2,31,109.1014084,44374.60547,109.1011765,2.125839093,16.285846,
6662,PE(15:0_18:1)+H+D7:(s),C8 H15,C8H15,C2,2,34,111.1169047,20977.20703,111.1168265,0.70373971,16.285846,
6662,PE(15:0_18:1)+H+D7:(s),C9 H13,C9H13,C2,2,36,121.10131,28861.36914,121.1011765,1.102649862,16.285846,
6662,PE(15:0_18:1)+H+D7:(s),C9 H15,C9H15,C2,2,37,123.1168329,20249.13672,123.1168265,0.05193345,16.285846,
6662,PE(15:0_18:1)+H+D7:(s),C9 H17,C9H17,C2,2,39,125.1328101,5887.12793,125.1324765,2.66580792,16.285846,
6662,PE(15:0_18:1)+H+D7:(s),C10 H15,C10H15,C2,2,40,135.1167064,29695.35938,135.1168265,-0.888381782,16.285846,
6662,PE(15:0_18:1)+H+D7:(s),C10 H17,C10H17,C2,2,41,137.1328383,8510.258789,137.1324765,2.638552179,16.285846,
6662,PE(15:0_18:1)+H+D7:(s),C11 H17,C11H17,C2,2,42,149.13316,12358.97168,149.1324765,4.583527442,16.285846,
6662,PE(15:0_18:1)+H+D7:(s),C11 H19,C11H19,C2,2,43,151.1481965,5031.765625,151.1481265,0.463229904,16.285846,
6662,PE(15:0_18:1)+H+D7:(s),15:0+75.04,MG(R2)-OH,C2,2,52,299.2583575,12546.72266,299.2580715,0.955669262,16.285846,
6662,PE(15:0_18:1)+H+D7:(s),18:1+D7:(s)+75.04,MG(R1)-OH,C01,2,54,346.3325001,14397.19043,346.3333105,-2.339757168,16.285846,
6662,PE(15:0_18:1)+H+D7:(s),NL[141.01],NL[PE],C0,2,56,570.5460048,295609.4375,570.5473255,-2.314714468,16.285846,
,,,,,,,,,,,,
SpecId,LipidIon,ProName,ProKey,Category,Level,PeakIdx,ObsMz,ObsIty,CalcMz,Delta(ppm),MS2RT,Quant Group
449,LPA(17:1)-H,NL[17:1+18.01],M-R1-H,C1,2,2,152.9950956,436599.0884,152.9958365,-4.843053401,3.254833421,
449,LPA(17:1)-H,17:1+17.00,R1-H,C1,2,4,267.2339574,5587.78479,267.2329535,3.7564243,3.254833421,
449,LPA(17:1)-H,LPA(17:1)-H,LPA(17:1)-H,,2,5,421.235761,12059.38059,421.2360665,-0.725402717,3.254833421,
929,LPA(17:1)-H,17:1+17.00,R1-H,C1,2,14,267.2339574,5442.422363,267.2329535,3.7564243,3.1594807,
929,LPA(17:1)-H,LPA(17:1)-H,LPA(17:1)-H,,2,16,421.235761,11529.58398,421.2360665,-0.725402717,3.1594807,
929,LPA(17:1)-H,LPA(17:1)-H,LPA(17:1)-H,,2,16,421.235761,11529.58398,421.2360665,-0.725402717,3.1594807,
1034,LPA(17:1)-H,17:1+17.00,R1-H,C1,2,20,267.2341027,6013.943359,267.2329535,4.300434478,3.5097557,
1034,LPA(17:1)-H,LPA(17:1)-H,LPA(17:1)-H,,2,22,421.2367127,13556.78516,421.2360665,1.534003018,3.5097557,
1034,LPA(17:1)-H,LPA(17:1)-H,LPA(17:1)-H,,2,22,421.2367127,13556.78516,421.2360665,1.534003018,3.5097557,
1034,LPA(17:1)-H,LPA(17:1)-H,LPA(17:1)-H,,2,22,421.2367127,13556.78516,421.2360665,1.534003018,3.5097557,
1192,LPA(17:1)-H,17:1+17.00,R1-H,C1,2,17,267.233823,5103.472656,267.2329535,3.253487686,3.863713,
1192,LPA(17:1)-H,LPA(17:1)-H,LPA(17:1)-H,,2,20,421.2367896,9366.512695,421.2360665,1.716542949,3.863713,
1192,LPA(17:1)-H,LPA(17:1)-H,LPA(17:1)-H,,2,20,421.2367896,9366.512695,421.2360665,1.716542949,3.863713,
1192,LPA(17:1)-H,LPA(17:1)-H,LPA(17:1)-H,,2,20,421.2367896,9366.512695,421.2360665,1.716542949,3.863713,
1192,LPA(17:1)-H,LPA(17:1)-H,LPA(17:1)-H,,2,20,421.2367896,9366.512695,421.2360665,1.716542949,3.863713,
,,,,,,,,,,,,
SpecId,LipidIon,ProName,ProKey,Category,Level,PeakIdx,ObsMz,ObsIty,CalcMz,Delta(ppm),MS2RT,Quant Group
1075,LPC(17:1)+HCOO,NL[17:1+78.03],M-R1-CH3,C01,2,0,224.069384,23686.39379,224.0693355,0.216392133,3.66743143,
1075,LPC(17:1)+HCOO,17:1+17.00,R1-H,C1,2,2,267.2335357,260398.7793,267.2329535,2.178408708,3.66743143,
1075,LPC(17:1)+HCOO,NL[60.02],M-CH3,C0,2,3,492.3102961,42939.73776,492.3095655,1.484014223,3.66743143,
1146,LPC(17:1)+HCOO,NL[17:1+78.03],M-R1-CH3,C01,2,13,224.069384,38569.26953,224.0693355,0.216392133,3.7104567,
1146,LPC(17:1)+HCOO,17:1+17.00,R1-H,C1,2,15,267.2335357,424015.1875,267.2329535,2.178408708,3.7104567,
1146,LPC(17:1)+HCOO,NL[60.02],M-CH3,C0,2,20,492.3102961,69920.07031,492.3095655,1.484014223,3.7104567,
1251,LPC(17:1)+HCOO,NL[17:1+78.03],M-R1-CH3,C01,2,6,224.0688817,16853.50586,224.0693355,-2.025251457,4.0612454,
1251,LPC(17:1)+HCOO,17:1+17.00,R1-H,C1,2,8,267.2333556,230014.5781,267.2329535,1.504676938,4.0612454,
1251,LPC(17:1)+HCOO,NL[60.02],M-CH3,C0,2,12,492.3093966,30766.60547,492.3095655,-0.343113226,4.0612454,
1353,LPC(17:1)+HCOO,NL[17:1+78.03],M-R1-CH3,C01,2,11,224.0688081,7694.396484,224.0693355,-2.353846846,4.4112351,
1353,LPC(17:1)+HCOO,17:1+17.00,R1-H,C1,2,12,267.2334857,97677.99219,267.2329535,1.991455948,4.4112351,
1353,LPC(17:1)+HCOO,NL[60.02],M-CH3,C0,2,15,492.3093867,12775.50098,492.3095655,-0.36320636,4.4112351,
,,,,,,,,,,,,
SpecId,LipidIon,ProName,ProKey,Category,Level,PeakIdx,ObsMz,ObsIty,CalcMz,Delta(ppm),MS2RT,Quant Group
1082,LPC(18:1)+HCOO+D7:(s),C7 H15 N1 O5 P1,M-R1-CH3,C2,2,3,224.0691205,198396.0191,224.0693355,-0.95947897,3.6937859,
1082,LPC(18:1)+HCOO+D7:(s),18:1+D7:(s)+17.00,R1-H,C1,2,5,288.2929798,1895996.963,288.2925425,1.516781589,3.6937859,
1082,LPC(18:1)+HCOO+D7:(s),NL[60.02],M-CH3,C0,2,6,513.3694987,225785.5479,513.3691545,0.670339473,3.6937859,
1141,LPC(18:1)+HCOO+D7:(s),C7 H15 N1 O5 P1,M-R1-CH3,C2,2,8,224.0691205,145648.3125,224.0693355,-0.95947897,3.6937759,
1141,LPC(18:1)+HCOO+D7:(s),18:1+D7:(s)+17.00,R1-H,C1,2,11,288.2929798,1391906.75,288.2925425,1.516781589,3.6937759,
1141,LPC(18:1)+HCOO+D7:(s),NL[60.02],M-CH3,C0,2,13,513.3694987,165755.7656,513.3691545,0.670339473,3.6937759,
,,,,,,,,,,,,
SpecId,LipidIon,ProName,ProKey,Category,Level,PeakIdx,ObsMz,ObsIty,CalcMz,Delta(ppm),MS2RT,Quant Group
1078,LPC(18:1)+HCOO,18:1+17.00,R1-H,C1,2,10,281.249412,53832.63256,281.2486035,2.874603554,3.6375938,
1078,LPC(18:1)+HCOO,NL[60.02],M-CH3,C0,2,12,506.3267914,27740.31604,506.3252155,3.112445392,3.6375938,
1125,LPC(18:1)+HCOO,18:1+17.00,R1-H,C1,2,10,281.249412,21667.90625,281.2486035,2.874603554,3.6375838,
1125,LPC(18:1)+HCOO,NL[60.02],M-CH3,C0,2,12,506.3267914,11165.61719,506.3252155,3.112445392,3.6375838,
1174,LPC(18:1)+HCOO,18:1+17.00,R1-H,C1,2,9,281.249146,6974.475586,281.2486035,1.928845462,3.8023808,
1174,LPC(18:1)+HCOO,18:1+17.00_13C1,R1-H_13C1,ISO,2,10,282.2524659,14069.29004,282.2519585,1.797657699,3.8023808,
1174,LPC(18:1)+HCOO,NL[60.02]_13C1,M-CH3_13C1,ISO,2,11,507.3300916,9468.077148,507.3285705,2.998124469,3.8023808,
,,,,,,,,,,,,
SpecId,LipidIon,ProName,ProKey,Category,Level,PeakIdx,ObsMz,ObsIty,CalcMz,Delta(ppm),MS2RT,Quant Group
451,LPE(17:1)-H,NL[17:1+18.01],M-R1-H,C01,2,2,196.0375334,392681.6421,196.0380355,-2.561269395,3.2100786,
451,LPE(17:1)-H,17:1+17.00,R1-H,C1,2,4,267.2334784,3660864.638,267.2329535,1.963950276,3.2100786,
451,LPE(17:1)-H,LPE(17:1)-H,LPE(17:1)-H,,2,5,464.2789119,128942.7418,464.2782655,1.392146362,3.2100786,
944,LPE(17:1)-H,NL[17:1+18.01],M-R1-H,C01,2,10,196.0375334,349417.875,196.0380355,-2.561269395,3.2100686,
944,LPE(17:1)-H,17:1+17.00,R1-H,C1,2,12,267.2334784,3257528.25,267.2329535,1.963950276,3.2100686,
944,LPE(17:1)-H,LPE(17:1)-H,LPE(17:1)-H,,2,14,464.2789119,114736.4531,464.2782655,1.392146362,3.2100686,
944,LPE(17:1)-H,LPE(17:1)-H,LPE(17:1)-H,,2,14,464.2789119,114736.4531,464.2782655,1.392146362,3.2100686,
,,,,,,,,,,,,
SpecId,LipidIon,ProName,ProKey,Category,Level,PeakIdx,ObsMz,ObsIty,CalcMz,Delta(ppm),MS2RT,Quant Group
1067,LPE(18:1)-H+D7:(s),NL[18:1+D7:(s)+18.01],M-R1-H,C1,2,2,196.0375077,335330.4232,196.0380355,-2.692598807,3.8610287,
1067,LPE(18:1)-H+D7:(s),18:1+D7:(s)+17.00,R1-H,C1,2,4,288.2929376,3205011.671,288.2925425,1.370331141,3.8610287,
1067,LPE(18:1)-H+D7:(s),LPE(18:1)-H+D7:(s),LPE(18:1)-H+D7:(s),,2,5,485.3387321,131815.4889,485.3378545,1.808205367,3.8610287,
1191,LPE(18:1)-H+D7:(s),NL[18:1+D7:(s)+18.01],M-R1-H,C1,2,13,196.0375077,171310.3906,196.0380355,-2.692598807,3.8610187,
1191,LPE(18:1)-H+D7:(s),18:1+D7:(s)+17.00,R1-H,C1,2,17,288.2929376,1637345.625,288.2925425,1.370331141,3.8610187,
1191,LPE(18:1)-H+D7:(s),LPE(18:1)-H+D7:(s),LPE(18:1)-H+D7:(s),,2,19,485.3387321,67340.63281,485.3378545,1.808205367,3.8610187,
1191,LPE(18:1)-H+D7:(s),LPE(18:1)-H+D7:(s),LPE(18:1)-H+D7:(s),,2,19,485.3387321,67340.63281,485.3378545,1.808205367,3.8610187,
1221,LPE(18:1)-H+D7:(s),18:1+D7:(s)+17.00,R1-H,C1,2,6,288.2925424,2643.987061,288.2925425,-3.13E-04,3.9613056,
1221,LPE(18:1)-H+D7:(s),18:1+D7:(s)+17.00_13C1,R1-H_13C1,ISO,2,7,289.2962749,9306.104492,289.2958975,1.304495758,3.9613056,
1221,LPE(18:1)-H+D7:(s),18:1+D7:(s)+17.00_13C2,R1-H_13C2,ISO,2,8,290.2999516,5157.967773,290.2992525,2.408073459,3.9613056,
,,,,,,,,,,,,
SpecId,LipidIon,ProName,ProKey,Category,Level,PeakIdx,ObsMz,ObsIty,CalcMz,Delta(ppm),MS2RT,Quant Group
457,LPG(17:1)-H,NL[17:1+18.01],M-R1-H,C01,2,1,227.0325982,134470.5982,227.0326165,-0.080905433,2.7822927,
457,LPG(17:1)-H,17:1+17.00,R1-H,C1,2,3,267.233335,2228785.974,267.2329535,1.427325521,2.7822927,
457,LPG(17:1)-H,LPG(17:1)-H,LPG(17:1)-H,,2,4,495.2738238,247874.6869,495.2728465,1.973122049,2.7822927,
814,LPG(17:1)-H,NL[17:1+18.01],M-R1-H,C01,2,13,227.0325982,137887.5156,227.0326165,-0.080905433,2.7822827,
814,LPG(17:1)-H,17:1+17.00,R1-H,C1,2,15,267.233335,2285419.75,267.2329535,1.427325521,2.7822827,
814,LPG(17:1)-H,LPG(17:1)-H,LPG(17:1)-H,,2,17,495.2738238,254173.2188,495.2728465,1.973122049,2.7822827,
814,LPG(17:1)-H,LPG(17:1)-H,LPG(17:1)-H,,2,17,495.2738238,254173.2188,495.2728465,1.973122049,2.7822827,
,,,,,,,,,,,,
SpecId,LipidIon,ProName,ProKey,Category,Level,PeakIdx,ObsMz,ObsIty,CalcMz,Delta(ppm),MS2RT,Quant Group
487,LPI(17:1)-H,C6 H10 O8 P1,PH(INOSITOL)-H2O-H,C0,2,6,241.0117407,20085.69623,241.0118815,-0.584186937,2.9308448,
487,LPI(17:1)-H,17:1+17.00,R1-H,C1,2,12,267.2333187,20649.45516,267.2329535,1.366410079,2.9308448,
487,LPI(17:1)-H,NL[17:1+18.01],M-R1-H,C01,2,13,315.0495077,13212.80889,315.0486615,2.6858637,2.9308448,
487,LPI(17:1)-H,LPI(17:1)-H,LPI(17:1)-H,,2,18,583.2891213,59986.08046,583.2888915,0.393883031,2.9308448,
859,LPI(17:1)-H,C6 H10 O8 P1,PH(INOSITOL)-H2O-H,C0,2,6,241.0117407,7320.926758,241.0118815,-0.584186937,2.9308348,
859,LPI(17:1)-H,17:1+17.00,R1-H,C1,2,12,267.2333187,7526.408203,267.2329535,1.366410079,2.9308348,
