GlobalID,19,22,36,28,44,49,35,40,52,27,43,48
76,0.65046255,0.04010726,0.26188747,0.47925543,0.92788761,-2.05120189,0.57109309,0.55983143,0.65327006,0.13078462,-0.20243488,-2.02094275
77,0.60579535,-0.19373863,0.09678201,0.38152284,0.96920789,0.02207905,0.50182545,0.48707325,0.60947304,-0.07495596,-0.51145634,-2.89360795
78,-0.2008479,0.145336,0.3721582,0.7155432,-1.9536445,-0.643584,0.3485728,-1.7865118,1.2271685,0.2391726,0.7581552,0.7784817
80,0.1786323,0.925305,0.6662238,0.1195759,-0.6305995,-2.5138706,0.4956785,0.4951439,1.1186294,-0.625747,0.5086424,-0.7376142
81,0.0383517,0.09592476,0.90230062,0.29145528,0.37969682,-0.12089482,0.62266077,0.37986982,0.8613929,0.61764652,-2.03450027,-2.03390411
82,-0.1375226,0.6133467,-0.4159576,1.0983399,0.7407793,-1.4282143,0.5820335,-1.4130121,-1.4133197,1.4443671,-0.1215704,0.4507303
83,-2.081142366,-0.274508524,0.585833874,0.009669976,0.271436621,0.364787411,0.908461827,-0.703842742,2.021587218,-0.448979408,-0.659030586,0.005726699
84,-0.05203499,-0.63125626,-2.07419101,0.63832355,1.4093249,0.12100272,-0.72268232,-0.62945304,0.03240818,0.59094812,-0.27699543,1.59460558
85,0.4702658,-0.7766256,0.7335772,0.3309018,-1.7761794,-1.045373,0.5215446,1.1885346,0.1800572,0.9446993,0.7036612,-1.4750639
86,1.193867408,0.098067084,0.785298931,-1.437458066,0.03554183,-0.513499422,1.058803531,0.759363542,0.886154418,-1.443935675,0.009276297,-1.431479876
87,-0.01165413,-0.51225454,0.68347748,0.82255459,-0.04464452,-1.94202726,0.54018874,-0.42962433,2.17003814,-0.66863378,-0.26332726,-0.34409314
88,-0.01700865,0.39054877,-1.35598111,-1.3507743,-0.04414341,0.0685295,1.06507375,-1.34517817,1.94918118,0.26412422,-0.19543379,0.57106202
89,-0.23120181,-1.93266005,0.14954697,0.74873855,0.56728683,-1.99553411,-0.1599047,0.08160796,1.0581045,0.56184861,0.8868837,0.26528355
90,-1.60266674,-0.49458976,0.56449373,-0.24292831,0.30347994,1.35768725,-0.3988079,0.21870868,0.07358708,2.00841059,-1.01696533,-0.77040922
91,-0.01270265,-1.65062631,-2.43634354,0.58751832,0.21831552,0.15313752,0.10937724,0.45436233,0.63846792,0.80610405,0.51049723,0.62189237
92,-1.5034945,0.6864587,1.1771704,-1.5013969,0.832704,-0.2741446,0.6877445,0.6919819,-1.4961257,0.6021085,-0.3403108,0.4373045
93,0.9237389,0.7275874,-0.4913123,0.3295803,0.4224543,0.4336434,0.2509909,0.3445829,-2.8833,0.3349406,0.132387,-0.5252935
94,-0.91006288,0.42923081,0.98385273,0.40654598,0.82296503,0.5757504,-2.64225428,-0.21154769,0.79946904,0.19084092,-0.37204538,-0.07274468
95,0.73699198,-0.99399343,1.70146469,0.28884657,1.23915136,-1.03193044,0.84233269,-1.01598573,-1.01630845,-1.02845571,0.23657291,0.04131356
96,-0.6671454,-0.6252495,1.8069701,-0.6643786,-0.6712805,-0.6799514,-0.672197,-0.6569605,1.4534726,0.8472612,1.1840894,-0.6546304
97,-0.01869222,-1.47057008,-1.50764819,1.05996586,0.57282205,0.19117827,-1.50838641,0.55084743,1.34620321,-0.28445839,0.66267801,0.40606044
98,0.4942091,-1.5285156,0.7677538,-2.4136839,0.5864765,0.1535918,0.6284123,0.4679359,0.6679163,-0.5513851,0.3001693,0.4271196
99,-1.0581241,-0.8372063,0.4000944,0.7926028,0.5065211,-1.9392248,0.1874687,-0.2398676,0.2587698,1.6704698,-0.7045641,0.9630603
100,-0.29895129,1.09014099,-0.21506237,0.69265149,0.83134529,0.06209187,-1.92251727,-1.90631991,0.61150919,0.70410803,-0.17074267,0.52174664
101,-0.44765363,-0.08809835,-2.41205069,0.48478236,0.45225079,0.41084222,-0.98797378,-0.53696014,1.38654474,0.56203319,0.29582921,0.88045409
102,0.1874117,0.6385023,0.9905252,0.7306177,1.1935274,-0.4890782,1.0084908,-1.2196246,-1.2198514,-1.2283863,0.6263545,-1.2184892
103,0.6500063,0.69747232,0.02698243,0.35892485,-1.61651087,0.68567782,0.26074797,-1.60104979,0.52518967,-1.62046312,0.73985735,0.89316507
104,-1.55945085,-1.52070757,0.62244317,0.94866787,0.83610979,0.21600616,-1.56412233,0.35414081,1.05879935,0.71302681,-0.14064963,0.03573642
105,0.6662304,-2.5939141,0.757804,0.3110828,0.4800129,-0.1893734,0.5916153,-1.419598,0.5131023,0.305174,0.3189047,0.2589592
106,-1.7462118,0.80020605,0.51510816,0.95188991,0.74490499,-1.64339197,0.59535337,-0.41199881,0.99142632,0.28658197,-1.13638092,0.05251272
107,1.2848085,-0.5778299,1.3051333,-0.6430761,-0.5717796,-1.7508356,1.0039062,0.6226473,1.0342876,-0.737782,-0.3694861,-0.5999934
108,1.0247457,0.6275382,1.1080978,0.5018638,-0.1938575,-0.8655306,0.5035332,-2.2414882,0.8286965,-0.8807316,0.2753076,-0.6881749
109,-1.9534501,0.425489,0.1803745,0.3515059,0.2156664,-0.59639,1.1410445,0.2392424,-1.9447115,0.8200099,0.5245333,0.5966859
110,-0.04622955,1.12845515,-0.86127527,0.82551653,0.40782205,-1.12011225,0.74549343,0.43424171,0.9005036,0.28039376,-2.24611393,-0.44869522
111,1.192989,-0.7561811,0.9154773,-0.7534962,-0.1507767,-2.1223366,1.091725,0.7944081,0.9054098,-0.2834268,-0.3902857,-0.4435062
112,0.5759921,0.21576531,1.35443613,-0.70001014,-0.93365399,-1.43938753,1.02016239,0.92996629,0.82097472,-1.65817488,-0.03304514,-0.15302525
113,0.61223179,-1.28359501,0.96236196,0.4887021,0.08271411,0.66775186,0.51830998,-1.31294593,-1.31337664,-1.32958835,1.12024564,0.78718848
114,-1.336134,-1.7054929,1.4971497,0.3092468,0.8523402,-1.1471832,0.399126,-0.192718,1.1749159,0.1646901,-0.4094157,0.3934751
115,0.47977374,-1.07551596,-2.45240797,0.55859718,0.06140876,-1.02736745,0.70026952,0.76311654,0.83759484,0.31291452,0.3970579,0.44455839
116,0.3100436,0.5528457,-0.1659311,0.2668319,-1.9613918,0.5229873,0.6729574,-1.9481093,0.963625,-0.5528747,0.6594755,0.6795406
117,-0.83276508,-1.63303067,0.01321448,-0.29874516,0.75347425,-1.66260291,0.07435999,-0.04857234,1.45280066,0.97641914,0.14454634,1.0609013
118,-1.39862422,-0.5137311,1.90622839,0.52425091,0.05729579,-1.20419704,0.27320911,-0.1965567,1.31903296,-0.14381336,-1.13315559,0.51006085
119,0.38179721,0.9965564,0.94968047,0.50652857,0.9107823,-0.25770403,-0.11718782,1.04293834,-1.49042242,-1.50481979,0.06997536,-1.48812458
120,1.6852687,-0.3693147,-0.4332032,-0.4236236,-0.4332032,-0.4452378,-0.4344752,-0.4133278,2.5262355,-0.4382839,-0.4107411,-0.4100937
121,-0.50355143,-0.08439826,1.22184641,0.55831771,-0.31453465,-0.27292717,0.58114832,0.04984842,1.23556676,0.34740714,-2.59281604,-0.22590721
122,-2.80243696,-0.03504103,1.04524889,-0.12974894,-0.02479331,-0.17241154,0.51013934,0.55564547,0.07322697,1.18373995,-0.16920887,-0.03435995
123,-1.4719037,-0.95488508,1.17945641,1.61828393,-0.30015374,-1.35726867,-0.06896354,0.59206521,0.29812269,0.47867308,-0.81481937,0.80139276
124,0.1276436,-0.9446463,-0.9632048,-0.9604221,0.4557637,0.515529,-0.3498619,0.8638135,-0.9576189,-0.9646806,1.5526059,1.6250788
125,-1.84870741,-0.23110599,0.1725487,0.01538238,0.68557832,0.94035313,-1.85345194,-0.40947335,0.95989438,1.18576338,-0.07368962,0.45690802
126,-0.3932483,0.1730304,0.970068,0.4969479,0.277279,-1.3035552,0.6431165,0.3665099,0.7942564,0.270983,-2.5556501,0.2602623
127,-2.5909303,-0.8767541,0.1160199,-0.4212143,0.7744658,-0.1172716,0.7742525,0.5402877,1.1029423,-0.2087639,0.7284512,0.1785148
129,-0.5224806,-0.5520052,-1.9950107,-0.3384112,1.6575857,-0.4731658,-0.1255496,0.9782658,1.2614986,0.7498027,-0.4315063,-0.2090233
130,0.4371612,0.4429212,0.1967087,0.2747974,0.2083819,-0.5992334,-2.9382918,0.7973364,0.5859313,0.2247645,0.6117198,-0.2421971
131,0.4409453,0.4417947,-2.0755591,0.2997496,0.2419165,-2.0865578,0.7246953,0.7439099,0.5513065,0.2648157,0.5765588,-0.1235755
132,0.29529495,0.01305729,1.47808241,-0.11180528,-1.37554697,-1.33523977,0.78112965,0.80534566,0.87562512,0.68875967,-1.44758815,-0.66711457
133,0.6790948,0.5761838,1.1096657,-2.5408033,-1.0538316,-0.4302142,0.2118145,0.5801994,0.6329597,0.6097101,-0.1825352,-0.1922438
134,-0.2736569,-0.6301842,1.0608898,0.1789958,-0.9905627,-1.431585,-0.1969084,-0.688137,1.5818583,1.4389346,-0.8164839,0.7668397
135,0.5016838,-0.4873461,-0.5181005,2.0540438,-0.5181005,-0.5238937,2.0439002,-0.508533,-0.5088439,-0.5205463,-0.5072878,-0.5069761
136,-2.365161988,-0.647952912,0.85971912,-0.32440281,0.002425784,-0.065299143,0.301898243,0.12089614,1.299336216,0.60676643,-0.882272179,1.094047099
137,-0.04135561,0.55911624,1.27471238,-1.25162089,0.65446198,1.05297636,-1.25767448,-1.24587732,-1.24623761,-0.08120415,0.71712121,0.8655819
138,-0.6879914,-0.9643337,-0.4411217,0.2420589,1.0162179,-0.7003158,-1.2004112,-1.2191311,1.2618446,1.6467129,0.6675844,0.3788862
139,-1.0044687,0.1049427,1.4234249,-1.0025061,-1.0074017,-1.0135519,-1.0080518,0.457091,1.6421418,0.2541729,0.220525,0.9336818
141,0.07288204,-0.76897722,-0.77788761,0.17999083,1.13421565,-1.77367053,-0.90847967,0.05206622,1.1540542,1.40488051,0.88138194,-0.65045635
142,0.07268555,-1.44690666,0.15769339,-1.47984041,0.76707206,-1.49294758,-0.20522789,-0.12670738,0.99567137,1.30049201,0.54821477,0.90980077
143,-1.60512049,0.36673912,-1.60932093,0.75081798,-1.60932093,-0.07188944,0.69789984,0.56647647,0.7321432,0.51056467,0.38255899,0.88845153
144,-0.52407477,-0.81011514,0.77686603,-0.09513618,1.36107518,-2.01956663,0.88825125,0.42074532,1.16446372,-0.30676929,-1.03740533,0.18166583
145,0.8722144,-0.5106461,0.4336732,0.5561702,0.7789322,-1.4610608,-0.2208067,0.2260785,1.1047147,1.1126109,-1.4460808,-1.4457996
146,0.08203592,-2.82232399,0.6475209,0.34467006,0.48339801,-0.88076284,0.7151982,0.71189576,0.57118401,0.0138724,-0.18496517,0.31827674
148,-0.78594924,-0.95405442,1.18765739,-0.54705251,1.40829722,-2.08778996,0.70042116,0.18314364,0.9071396,0.21483885,-0.08858169,-0.13807004
149,0.9714349,-0.7548854,-0.7984493,-0.7919172,-0.7984493,0.6339615,1.070753,-0.7848967,1.681191,-0.8019136,-0.783133,1.1563041
150,-1.06054769,-0.93941768,0.48493457,-0.44826032,1.06102453,-1.31941023,-0.28930157,-0.02132205,1.5139788,1.74229284,-0.27230723,-0.45166398
151,0.33017653,-0.25828091,1.09069784,-1.07008634,0.61589702,-0.17405028,0.38385994,-2.57788959,0.8770947,0.16822338,-0.08061629,0.69497401
152,-1.5662332,0.58875858,1.14511526,0.29827568,0.76325409,-1.40685252,0.83829374,0.92118517,0.58462284,-1.12569383,-1.03823579,-0.00249002
153,-0.02257864,-0.88332866,-0.4823637,-0.30143339,0.81054683,-0.70076201,-1.40533609,-1.00063526,1.51126292,1.73437232,0.69062563,0.04963005
154,-1.2346562,-0.5177912,0.3676709,0.8482176,0.9386553,-1.9292651,0.6593838,0.110325,1.4330742,-0.1830274,-0.9859702,0.4933833
155,0.473421,-1.4695232,-1.4949499,0.6629472,1.1318533,-1.4997395,0.299467,0.3650301,1.0846019,0.5306755,0.5611317,-0.6449153
156,-0.06987196,-0.54137456,0.02733075,0.33267568,1.69750309,-1.7873019,0.86148345,0.46613829,0.53116352,-1.78334325,-0.03674398,0.30234088
158,2.9167225,-0.3574857,-0.3993556,-0.3930776,-0.3993556,-0.4072426,0.9844091,-0.3863301,-0.3867534,-0.4026853,-0.3846349,-0.3842106
159,0.4175092,-0.4834188,0.4338959,-1.47202,-1.4763902,0.1170587,0.4357319,0.4987702,1.5372821,0.6073555,-1.466143,0.8503684
160,0.5609745,0.3731197,0.4041245,-1.2325569,1.0233948,-0.8080194,0.5380767,0.5774958,0.7488234,0.3896871,-0.1668233,-2.4082968
161,-0.888386132,-0.856996555,0.421146997,0.85588143,1.197507683,-0.661921135,1.143836895,0.198892298,-2.225817837,-0.007532415,0.57454037,0.248848401
162,0.37684849,-0.94607476,0.08970735,0.67382765,-0.97837324,0.66059127,-0.9790163,0.46928982,2.22271279,0.34419496,-0.96701767,-0.96669036
163,-0.7512792,-0.7227677,1.042453,-0.7493963,2.0603788,-0.7599941,-0.754717,-0.744348,-0.7446647,0.938084,0.2928281,0.893423
164,0.86488864,-1.19309304,1.40354516,0.58811736,-1.22345328,0.47500404,1.21647026,-1.21400835,-1.21431526,-0.22188311,0.55791013,-0.03918255
166,0.847855,-0.7551024,-0.7948828,-0.7889181,-0.7948828,0.5131254,1.3987379,-0.7825073,1.5591977,1.1587678,-0.7808967,-0.7804936
167,0.34894743,-1.94607937,0.76230873,0.43686444,0.50458448,-0.42615801,0.44284473,0.38496995,1.2639074,0.18459229,0.01972765,-1.97650973
168,-1.3413729,-1.2989935,0.8199924,0.6070686,0.8007499,-1.3543266,0.881258,0.725366,0.8226062,0.4557814,0.210584,-1.3287134
169,-0.33126893,0.9169437,1.13989346,-0.38030183,-0.69610251,-2.22195572,0.09583019,-0.32582843,1.63499085,0.56135456,-0.15977711,-0.23377823
170,-0.10100011,-0.47260148,-0.52248625,-0.21557438,0.87350342,-0.11566871,0.18053371,0.06584003,1.65400731,0.72143756,0.42188251,-2.48987362
171,-0.5401549,0.7887004,0.3667092,-1.8732317,0.7068018,-0.5780797,0.9021185,0.8193141,-1.8672549,0.6757836,0.2775983,0.3216952
172,-1.39489765,-0.74748575,0.0332753,-0.06084757,0.87361996,-1.90479765,0.63388049,0.19787149,1.28835805,0.97443103,-0.66893273,0.77552504
173,0.096900261,-0.142455391,0.425153287,-0.018326227,0.80793148,-2.902200057,0.905425636,0.357473976,0.745839575,0.161599996,-0.42855038,-0.008792156
174,-1.8822633,0.1343403,-1.8862606,0.1368497,1.1889537,-0.4231889,0.6458075,-0.3526383,0.9931359,0.3231376,0.4982562,0.6238702
175,-1.8029221,0.4683648,0.8767615,0.279958,0.8710609,0.4236116,-1.8062188,-0.8028928,0.9726778,0.8987496,-0.2671361,-0.1120145
176,-0.07398501,0.25484788,0.12795408,0.64205834,-1.41705071,-1.42247442,1.5619823,0.38345715,-1.40838442,0.72750223,1.07857137,-0.45447878
177,-1.0128948,-0.3835951,1.2923542,0.3714029,0.1226006,-2.2025814,0.6400686,0.9039755,0.1927267,0.6461324,-1.0939011,0.5237117
178,0.05414383,0.25673822,0.49624211,0.34705716,0.49965687,-2.868815,0.5619312,0.68095142,0.39531997,0.288236,-0.9932198,0.28175803
179,0.3351438,-2.5749393,0.6543224,0.4072502,0.7407788,-0.3529293,0.4481026,-1.3920111,0.4495531,0.5476686,0.1711665,0.5658938
180,-0.5814372,0.6786915,0.6571173,0.4572652,0.344123,-2.2367216,1.0365608,0.609391,0.3034772,0.4774207,-1.6309554,-0.1149324
181,-0.9253306,0.3450057,0.4548171,0.6936239,-2.1127321,-1.2255413,1.0693238,0.2492452,1.1860913,0.2975512,-0.5947039,0.5626498
182,-0.7069211,-0.06921294,1.27956501,-0.02656461,-0.12096532,-2.26728357,1.36629004,0.89801626,0.63407884,-0.20762535,-0.76399602,-0.01538123
183,0.7232902,1.0895973,-1.1031823,-1.0973464,0.8990221,0.176552,1.1733493,-1.0910742,-1.0914677,-1.1062774,0.5959479,0.8315893
184,-0.402458,-0.3610648,-0.4065435,2.8712885,-0.4065435,1.0888279,-0.407449,-0.3923953,-0.3928551,-0.4101602,-0.390554,-0.3900931
